# taxon distribution range models
# data save on : 2024-04-24T10:35:01-05:00
taxon	type	age	equator	pixel	density
Arytera litoralis	points	0	120	2338	1.000000
Arytera litoralis	points	0	120	2446	1.000000
Arytera litoralis	points	0	120	2447	1.000000
Arytera litoralis	points	0	120	2448	1.000000
Arytera litoralis	points	0	120	2450	1.000000
Arytera litoralis	points	0	120	2451	1.000000
Arytera litoralis	points	0	120	2452	1.000000
Arytera litoralis	points	0	120	2453	1.000000
Arytera litoralis	points	0	120	2456	1.000000
Arytera litoralis	points	0	120	2459	1.000000
Arytera litoralis	points	0	120	2460	1.000000
Arytera litoralis	points	0	120	2461	1.000000
Arytera litoralis	points	0	120	2463	1.000000
Arytera litoralis	points	0	120	2566	1.000000
Arytera litoralis	points	0	120	2567	1.000000
Arytera litoralis	points	0	120	2568	1.000000
Arytera litoralis	points	0	120	2569	1.000000
Arytera litoralis	points	0	120	2570	1.000000
Arytera litoralis	points	0	120	2572	1.000000
Arytera litoralis	points	0	120	2573	1.000000
Arytera litoralis	points	0	120	2577	1.000000
Arytera litoralis	points	0	120	2580	1.000000
Arytera litoralis	points	0	120	2581	1.000000
Arytera litoralis	points	0	120	2584	1.000000
Arytera litoralis	points	0	120	2688	1.000000
Arytera litoralis	points	0	120	2689	1.000000
Arytera litoralis	points	0	120	2690	1.000000
Arytera litoralis	points	0	120	2691	1.000000
Arytera litoralis	points	0	120	2700	1.000000
Arytera litoralis	points	0	120	2701	1.000000
Atalaya alata	points	0	120	3234	1.000000
Atalaya alata	points	0	120	3235	1.000000
Atalaya alata	points	0	120	3341	1.000000
Atalaya alata	points	0	120	3342	1.000000
Atalaya alata	points	0	120	3343	1.000000
Atalaya capensis	points	0	120	3548	1.000000
Athyana weinmanniifolia	points	0	120	2507	1.000000
Athyana weinmanniifolia	points	0	120	2626	1.000000
Athyana weinmanniifolia	points	0	120	2980	1.000000
Athyana weinmanniifolia	points	0	120	2981	1.000000
Athyana weinmanniifolia	points	0	120	2982	1.000000
Athyana weinmanniifolia	points	0	120	3094	1.000000
Athyana weinmanniifolia	points	0	120	3095	1.000000
Athyana weinmanniifolia	points	0	120	3205	1.000000
Athyana weinmanniifolia	points	0	120	3207	1.000000
Athyana weinmanniifolia	points	0	120	3623	1.000000
Beguea apetala	points	0	120	2901	1.000000
Beguea apetala	points	0	120	2902	1.000000
Beguea apetala	points	0	120	3016	1.000000
Beguea apetala	points	0	120	3017	1.000000
Beguea apetala	points	0	120	3128	1.000000
Billia hippocastanum	points	0	120	1441	1.000000
Billia hippocastanum	points	0	120	1553	1.000000
Billia hippocastanum	points	0	120	1554	1.000000
Billia hippocastanum	points	0	120	1555	1.000000
Billia hippocastanum	points	0	120	1556	1.000000
Billia hippocastanum	points	0	120	1670	1.000000
Billia hippocastanum	points	0	120	1671	1.000000
Billia hippocastanum	points	0	120	1672	1.000000
Billia hippocastanum	points	0	120	1789	1.000000
Billia hippocastanum	points	0	120	1906	1.000000
Billia hippocastanum	points	0	120	1907	1.000000
Blighia sapida	points	0	120	1811	1.000000
Blighia sapida	points	0	120	1815	1.000000
Blighia sapida	points	0	120	1816	1.000000
Blighia sapida	points	0	120	1817	1.000000
Blighia sapida	points	0	120	1930	1.000000
Blighia sapida	points	0	120	1931	1.000000
